Temperature(F),Dew Point(F),Humidity(%),Wind Speed(mph),Pressure(in),Value
90.6625,79.04,71.01,10.24166667,29.7,28.1344
90.665,78.98,71.3,10.05,29.72,26.6367
90.6675,78.92,71.59,9.858333333,29.74,26.9042
90.67,78.87,71.88,9.666666667,29.77,27.0111
90.6725,78.81,72.17,9.475,29.8,27.653
90.675,78.75,72.46,9.283333333,29.82,28.4553
90.6775,78.7,72.75,9.091666667,29.85,27.1716
90.68,78.64,73.04,8.9,29.87,27.8134
90.06166667,78.78,74.11,8.498333333,29.82,27.0646
89.44333333,78.93,75.18,8.096666667,29.77,26.4763
88.825,79.08,76.24,7.695,29.72,24.8716
88.20666667,79.22,77.31,7.293333333,29.67,21.9298
87.58833333,79.36,78.38,6.891666667,29.62,18.4531
86.97,79.51,79.45,6.49,29.58,14.1742
86.35166667,79.66,80.52,6.088333333,29.53,13.7997
85.73333333,79.8,81.59,5.686666667,29.48,12.2486
85.115,79.94,82.66,5.285,29.43,10.5905
84.49666667,80.09,83.72,4.883333333,29.38,10.3231
83.87833333,80.24,84.79,4.481666667,29.33,10.2696
83.26,80.38,85.86,4.08,29.28,11.7137
83.27416667,80.3,85.93,3.909166667,29.3,10.8579
83.28833333,80.22,85.99,3.738333333,29.33,10.4835
83.3025,80.14,86.06,3.5675,29.35,11.2858
83.31666667,80.06,86.12,3.396666667,29.37,10.644
83.33083333,79.98,86.19,3.225833333,29.4,10.644
83.345,79.9,86.26,3.055,29.42,10.43
83.35916667,79.83,86.32,2.884166667,29.44,10.3766
83.37333333,79.75,86.39,2.713333333,29.47,11.2858
83.3875,79.67,86.45,2.5425,29.49,10.537
83.40166667,79.59,86.52,2.371666667,29.51,9.9487
83.41583333,79.51,86.58,2.200833333,29.54,10.0556
83.43,79.43,86.65,2.03,29.56,10.3231
83.10833333,79.33,87.16,2.4375,29.56,10.2696
82.78666667,79.23,87.66,2.845,29.56,9.8952
82.465,79.13,88.16,3.2525,29.56,9.6277
82.14333333,79.03,88.67,3.66,29.55,9.3068
81.82166667,78.93,89.18,4.0675,29.55,8.9324
81.5,78.83,89.68,4.475,29.55,9.0929
81.17833333,78.73,90.18,4.8825,29.55,8.665
80.85666667,78.63,90.69,5.29,29.55,8.344
80.535,78.53,91.2,5.6975,29.54,8.5045
80.21333333,78.43,91.7,6.105,29.54,8.8789
79.89166667,78.33,92.2,6.5125,29.54,8.7719
79.57,78.23,92.71,6.92,29.54,8.6115
79.585,78.12,92.4,6.5125,29.59,8.451
79.6,78.02,92.1,6.105,29.64,8.3975
79.615,77.91,91.79,5.6975,29.68,8.0231
79.63,77.81,91.48,5.29,29.73,8.0231
79.645,77.7,91.17,4.8825,29.78,7.9161
79.66,77.6,90.86,4.475,29.82,8.1301
79.675,77.49,90.56,4.0675,29.87,7.6487
79.69,77.38,90.25,3.66,29.92,7.1673
79.705,77.28,89.94,3.2525,29.97,7.4347
79.72,77.17,89.64,2.845,30.02,7.7022
79.735,77.07,89.33,2.4375,30.06,7.1673
79.75,76.96,89.02,2.03,30.11,7.2208
80.12583333,77.23,88.82,2.196666667,30.09,7.4347
80.50166667,77.5,88.61,2.363333333,30.07,7.2208
80.8775,77.78,88.41,2.53,30.04,7.0603
81.25333333,78.05,88.2,2.696666667,30.02,7.2208
81.62916667,78.32,88,2.863333333,30,6.5255
82.005,78.6,87.79,3.03,29.98,6.6324
82.38083333,78.87,87.59,3.196666667,29.96,6.9534
82.75666667,79.14,87.39,3.363333333,29.94,7.2208
83.1325,79.41,87.18,3.53,29.92,6.472
83.50833333,79.68,86.98,3.696666667,29.89,6.6859
83.88416667,79.96,86.77,3.863333333,29.87,9.2533
84.26,80.23,86.57,4.03,29.85,10.0021
84.48083333,80.05,85.37,4.270833333,29.84,10.751
84.70166667,79.86,84.17,4.511666667,29.82,15.6183
84.9225,79.68,82.97,4.7525,29.8,17.7043
85.14333333,79.5,81.77,4.993333333,29.79,20.6461
85.36416667,79.31,80.57,5.234166667,29.78,20.5392
85.585,79.13,79.36,5.475,29.76,24.0693
85.80583333,78.95,78.16,5.715833333,29.74,24.1228
86.02666667,78.76,76.96,5.956666667,29.73,25.0321
86.2475,78.58,75.76,6.1975,29.72,26.5297
86.46833333,78.4,74.56,6.438333333,29.7,27.8669
86.68916667,78.21,73.36,6.679166667,29.68,28.9367
86.91,78.03,72.16,6.92,29.67,28.7762
87.37166667,78.21,71.74,7.1025,29.67,28.7227
87.83333333,78.4,71.32,7.285,29.68,30.9692
88.295,78.58,70.9,7.4675,29.68,32.3599
88.75666667,78.77,70.48,7.65,29.68,31.66455
89.21833333,78.95,70.06,7.8325,29.68,32.012225
89.68,79.13,69.64,8.015,29.68,32.3064
90.14166667,79.32,69.23,8.1975,29.69,32.1459
90.60333333,79.5,68.81,8.38,29.69,31.3971
91.065,79.69,68.39,8.5625,29.69,31.2901
91.52666667,79.87,67.97,8.745,29.7,30.7018
91.98833333,80.06,67.55,8.9275,29.7,30.5948
92.45,80.24,67.13,9.11,29.7,30.6483
92.105,80.33,68.22,8.934166667,29.64,30.3273
91.76,80.42,69.3,8.758333333,29.58,31.3971
91.415,80.51,70.39,8.5825,29.52,31.5041
91.07,80.6,71.48,8.406666667,29.45,32.1994
90.725,80.69,72.56,8.230833333,29.39,33.0017
90.38,80.78,73.65,8.055,29.33,32.3064
90.035,80.87,74.74,7.879166667,29.27,31.1831
89.69,80.96,75.82,7.703333333,29.21,31.1297
89.345,81.05,76.91,7.5275,29.14,28.8297
89,81.14,78,7.351666667,29.08,29.4181
88.655,81.23,79.08,7.175833333,29.02,29.0971
88.31,81.32,80.17,7,28.96,28.8297
87.63166667,80.85,80.73,6.7475,29,27.1716
86.95333333,80.38,81.29,6.495,29.04,26.4228
86.275,79.91,81.85,6.2425,29.08,22.9461
85.59666667,79.45,82.41,5.99,29.11,20.4857
84.91833333,78.98,82.97,5.7375,29.15,16.9555
84.24,78.51,83.54,5.485,29.19,14.3346
83.56166667,78.04,84.1,5.2325,29.23,13.2114
82.88333333,77.57,84.66,4.98,29.27,12.623
82.205,77.1,85.22,4.7275,29.3,10.9114
81.52666667,76.64,85.78,4.475,29.34,11.0184
80.84833333,76.17,86.34,4.2225,29.38,10.751
80.17,75.7,86.9,3.97,29.42,10.2696
80.1675,75.76,87.22,3.9725,29.39,10.1626
80.165,75.82,87.54,3.975,29.35,10.537
80.1625,75.88,87.86,3.9775,29.32,10.6975
80.16,75.94,88.18,3.98,29.29,10.751
80.1575,76,88.5,3.9825,29.25,11.1789
80.155,76.06,88.82,3.985,29.22,12.4626
80.1525,76.13,89.13,3.9875,29.19,12.1416
80.15,76.19,89.45,3.99,29.15,12.0347
80.1475,76.25,89.77,3.9925,29.12,11.7672
80.145,76.31,90.09,3.995,29.09,11.1789
80.1425,76.37,90.41,3.9975,29.05,10.6975
80.14,76.43,90.73,4,29.02,10.3231
80.22166667,76.47,90.75,3.831666667,29.04,10.0021
80.30333333,76.52,90.77,3.663333333,29.06,10.0021
80.385,76.56,90.79,3.495,29.09,9.6812
80.46666667,76.6,90.81,3.326666667,29.11,10.537
80.54833333,76.64,90.83,3.158333333,29.13,10.3766
80.63,76.68,90.86,2.99,29.16,9.6277
80.71166667,76.73,90.88,2.821666667,29.18,9.3603
80.79333333,76.77,90.9,2.653333333,29.2,8.9324
80.875,76.81,90.92,2.485,29.22,9.4138
80.95666667,76.86,90.94,2.316666667,29.24,8.7719
81.03833333,76.9,90.96,2.148333333,29.27,8.665
81.12,76.94,90.98,1.98,29.29,8.665
80.98083333,76.95,91.3,2.390833333,29.3,8.2371
80.84166667,76.96,91.62,2.801666667,29.32,8.0766
80.7025,76.96,91.94,3.2125,29.34,8.1301
80.56333333,76.97,92.26,3.623333333,29.35,8.1301
80.42416667,76.98,92.58,4.034166667,29.36,8.0231
80.285,76.98,92.9,4.445,29.38,8.1836
80.14583333,76.99,93.23,4.855833333,29.4,8.0231
80.00666667,77,93.55,5.266666667,29.41,8.2371
79.8675,77.01,93.87,5.6775,29.42,8.1301
79.72833333,77.02,94.19,6.088333333,29.44,7.8092
79.58916667,77.02,94.51,6.499166667,29.46,7.7557
79.45,77.03,94.83,6.91,29.47,7.7022
79.66166667,77.06,94.49,6.504166667,29.46,7.4882
79.87333333,77.09,94.14,6.098333333,29.45,7.3278
80.085,77.12,93.8,5.6925,29.44,7.3278
80.29666667,77.14,93.46,5.286666667,29.43,7.1673
80.50833333,77.17,93.11,4.880833333,29.42,6.8999
80.72,77.2,92.77,4.475,29.41,6.4185
80.93166667,77.23,92.43,4.069166667,29.4,6.7394
81.14333333,77.26,92.08,3.663333333,29.39,7.3278
81.355,77.28,91.74,3.2575,29.38,6.9534
81.56666667,77.31,91.4,2.851666667,29.37,7.0068
81.77833333,77.34,91.05,2.445833333,29.36,7.3278
81.99,77.37,90.71,2.04,29.35,8.0766
82.36666667,77.57,90,2.633333333,29.42,10.3231
82.74333333,77.78,89.3,3.226666667,29.48,13.7463
83.12,77.98,88.59,3.82,29.55,17.4904
83.49666667,78.18,87.88,4.413333333,29.62,18.3462
83.87333333,78.39,87.18,5.006666667,29.68,20.2717
84.25,78.59,86.47,5.6,29.75,22.6252
84.62666667,78.79,85.76,6.193333333,29.82,23.9089
85.00333333,79,85.06,6.786666667,29.88,24.7112
85.38,79.2,84.35,7.38,29.95,26.7437
85.75666667,79.4,83.64,7.973333333,30.02,28.9367
86.13333333,79.61,82.94,8.566666667,30.08,30.9692
86.51,79.81,82.23,9.16,30.15,30.7018
86.15916667,80.1,83.4,8.561666667,30.14,32.1994
85.80833333,80.39,84.58,7.963333333,30.13,31.4506
85.4575,80.68,85.75,7.365,30.12,31.825
85.10666667,80.98,86.92,6.766666667,30.11,17.12293828
84.75583333,81.27,88.09,6.168333333,30.1,32.1994
84.405,81.56,89.26,5.57,30.08,32.0389
84.05416667,81.85,90.44,4.971666667,30.07,30.3808
83.70333333,82.14,91.61,4.373333333,30.06,28.6692
83.3525,82.44,92.78,3.775,30.05,28.6692
83.00166667,82.73,93.96,3.176666667,30.04,30.3808
82.65083333,83.02,95.13,2.578333333,30.03,29.6855
82.3,83.31,96.3,1.98,30.02,29.9529
82.42333333,82.71,94.37,2.579166667,30.01,29.8994
82.54666667,82.12,92.44,3.178333333,30,30.5948
82.67,81.52,90.51,3.7775,30,30.8087
82.79333333,80.92,88.58,4.376666667,29.99,29.9529
82.91666667,80.33,86.65,4.975833333,29.98,30.4343
83.04,79.73,84.72,5.575,29.97,29.632
83.16333333,79.13,82.79,6.174166667,29.96,31.932
83.28666667,78.54,80.86,6.773333333,29.95,30.7018
83.41,77.94,78.93,7.3725,29.94,29.9529
83.53333333,77.34,77,7.971666667,29.94,29.4716
83.65666667,76.75,75.07,8.570833333,29.93,28.8297
83.78,76.15,73.14,9.17,29.92,28.1344
83.73,76.16,73.68,8.734166667,29.86,27.8669
83.68,76.17,74.21,8.298333333,29.81,25.9414
83.63,76.18,74.75,7.8625,29.75,24.7112
83.58,76.19,75.28,7.426666667,29.69,20.2717
83.53,76.2,75.82,6.990833333,29.64,14.8695
83.48,76.21,76.35,6.555,29.58,13.2649
83.43,76.21,76.89,6.119166667,29.52,12.837
83.38,76.22,77.43,5.683333333,29.47,11.3928
83.33,76.23,77.96,5.2475,29.41,10.644
83.28,76.24,78.5,4.811666667,29.35,10.5905
83.23,76.25,79.03,4.375833333,29.3,10.751
83.18,76.26,79.57,3.94,29.24,10.3231
83.06916667,76.44,80.29,3.95,29.23,10.5905
82.95833333,76.62,81.02,3.96,29.22,10.9114
82.8475,76.8,81.74,3.97,29.22,11.6603
82.73666667,76.98,82.47,3.98,29.21,11.9277
82.62583333,77.16,83.19,3.99,29.2,11.4998
82.515,77.34,83.92,4,29.2,11.1789
82.40416667,77.53,84.64,4.01,29.19,11.6603
82.29333333,77.71,85.36,4.02,29.18,10.2161
82.1825,77.89,86.09,4.03,29.17,10.2696
82.07166667,78.07,86.81,4.04,29.16,10.3766
81.96083333,78.25,87.54,4.05,29.16,10.1091
81.85,78.43,88.26,4.06,29.15,9.9487
81.87166667,78.5,88.33,3.889166667,29.22,10.644
81.89333333,78.58,88.4,3.718333333,29.28,10.0556
81.915,78.65,88.47,3.5475,29.35,9.7882
81.93666667,78.72,88.54,3.376666667,29.41,9.4138
81.95833333,78.8,88.61,3.205833333,29.48,9.1998
81.98,78.87,88.68,3.035,29.54,9.1463
82.00166667,78.94,88.75,2.864166667,29.61,9.0394
82.02333333,79.02,88.82,2.693333333,29.68,8.9859
82.045,79.09,88.89,2.5225,29.74,8.7719
82.06666667,79.16,88.96,2.351666667,29.81,8.3975
82.08833333,79.24,89.03,2.180833333,29.87,8.5045
82.11,79.31,89.1,2.01,29.94,8.451
81.85,79.21,89.46,2.179166667,29.96,8.5045
81.59,79.11,89.83,2.348333333,29.97,8.5045
81.33,79,90.19,2.5175,29.99,8.451
81.07,78.9,90.56,2.686666667,30.01,8.2905
80.81,78.8,90.92,2.855833333,30.02,8.1836
80.55,78.7,91.28,3.025,30.04,8.2371
80.29,78.6,91.65,3.194166667,30.06,8.1836
80.03,78.5,92.01,3.363333333,30.07,7.9696
79.77,78.4,92.38,3.5325,30.09,7.7557
79.51,78.29,92.74,3.701666667,30.11,7.5952
79.25,78.19,93.11,3.870833333,30.12,7.7557
78.99,78.09,93.47,4.04,30.14,7.4347
79.17833333,78.14,93.16,3.8725,30.13,7.7022
79.36666667,78.2,92.85,3.705,30.13,7.5952
79.555,78.25,92.54,3.5375,30.12,7.6487
79.74333333,78.3,92.23,3.37,30.11,7.2743
79.93166667,78.36,91.92,3.2025,30.11,6.9534
80.12,78.41,91.6,3.035,30.1,6.7394
80.30833333,78.46,91.29,2.8675,30.09,6.5789
80.49666667,78.52,90.98,2.7,30.09,6.6859
80.685,78.57,90.67,2.5325,30.08,6.7929
80.87333333,78.62,90.36,2.365,30.07,6.6859
81.06166667,78.68,90.05,2.1975,30.07,6.2045
81.25,78.73,89.74,2.03,30.06,7.9696
81.705,78.62,88.55,2.4375,29.99,10.1626
82.16,78.5,87.35,2.845,29.93,12.1416
82.615,78.39,86.16,3.2525,29.86,17.4369
83.07,78.28,84.97,3.66,29.79,19.5229
83.525,78.17,83.78,4.0675,29.73,20.8066
83.98,78.06,82.58,4.475,29.66,23.2135
84.435,77.94,81.39,4.8825,29.59,24.8716
84.89,77.83,80.2,5.29,29.53,25.246
85.345,77.72,79.01,5.6975,29.46,26.4763
85.8,77.6,77.82,6.105,29.39,27.5995
86.255,77.49,76.62,6.5125,29.33,27.439
86.71,77.38,75.43,6.92,29.26,29.3646
86.39416667,77.54,75.98,6.509166667,29.25,31.4506
86.07833333,77.7,76.53,6.098333333,29.24,31.932
85.7625,77.86,77.08,5.6875,29.22,32.4668
85.44666667,78.03,77.63,5.276666667,29.21,31.2366
85.13083333,78.19,78.18,4.865833333,29.2,28.2948
84.815,78.35,78.73,4.455,29.18,27.3855
84.49916667,78.51,79.28,4.044166667,29.17,25.8879
84.18333333,78.67,79.83,3.633333333,29.16,26.9042
83.8675,78.83,80.38,3.2225,29.15,26.2623
83.55166667,79,80.93,2.811666667,29.14,26.6367
83.23583333,79.16,81.48,2.400833333,29.12,27.7065
82.92,79.32,82.03,1.99,29.11,27.76
82.9025,79.19,82.41,2.1525,29.11,28.5623
82.885,79.07,82.78,2.315,29.11,29.632
82.8675,78.94,83.16,2.4775,29.1,29.6855
82.85,78.82,83.54,2.64,29.1,28.7227
82.8325,78.69,83.92,2.8025,29.1,29.0971
82.815,78.57,84.3,2.965,29.1,28.2413
82.7975,78.44,84.67,3.1275,29.1,28.4553
82.78,78.32,85.05,3.29,29.1,27.5995
82.7625,78.19,85.43,3.4525,29.1,28.4553
82.745,78.07,85.8,3.615,29.09,28.3483
82.7275,77.94,86.18,3.7775,29.09,28.0274
82.71,77.82,86.56,3.94,29.09,27.9739
82.6925,77.82,86.39,4.201666667,29.12,25.1391
82.675,77.82,86.21,4.463333333,29.14,21.3415
82.6575,77.82,86.04,4.725,29.17,19.3089
82.64,77.82,85.86,4.986666667,29.2,16.6346
82.6225,77.82,85.69,5.248333333,29.23,15.03
82.605,77.82,85.52,5.51,29.26,13.0509
82.5875,77.83,85.34,5.771666667,29.28,10.2696
82.57,77.83,85.17,6.033333333,29.31,9.1998
82.5525,77.83,84.99,6.295,29.34,8.3975
82.535,77.83,84.82,6.556666667,29.36,8.558
82.5175,77.83,84.64,6.818333333,29.39,8.665
82.5,77.83,84.47,7.08,29.42,8.7719
82.48,77.52,84.14,7.085,29.4,8.1836
82.46,77.21,83.8,7.09,29.38,7.7022
82.44,76.9,83.47,7.095,29.36,8.2905
82.42,76.6,83.14,7.1,29.34,8.558
82.4,76.29,82.81,7.105,29.32,8.9324
82.38,75.98,82.48,7.11,29.3,8.5045
82.36,75.67,82.14,7.115,29.29,8.8254
82.34,75.36,81.81,7.12,29.27,8.7719
82.32,75.05,81.48,7.125,29.25,8.3975
82.3,74.75,81.15,7.13,29.23,8.665
82.28,74.44,80.81,7.135,29.21,8.8254
82.26,74.13,80.48,7.14,29.19,8.2905
82.07166667,74.2,80.86,7.1275,29.2,8.3975
81.88333333,74.27,81.24,7.115,29.22,8.1836
81.695,74.34,81.61,7.1025,29.24,8.0231
81.50666667,74.41,81.99,7.09,29.25,8.2371
81.31833333,74.48,82.37,7.0775,29.26,7.7022
81.13,74.56,82.74,7.065,29.28,7.7022
80.94166667,74.63,83.12,7.0525,29.3,7.2743
80.75333333,74.7,83.5,7.04,29.31,7.1673
80.565,74.77,83.88,7.0275,29.33,7.2208
80.37666667,74.84,84.26,7.015,29.34,7.0068
80.18833333,74.91,84.63,7.0025,29.36,6.7929
80,74.98,85.01,6.99,29.37,6.6859
80.06416667,75.09,85.3,7.146666667,29.39,6.5255
80.12833333,75.19,85.59,7.303333333,29.4,6.6324
80.1925,75.3,85.88,7.46,29.42,6.365
80.25666667,75.41,86.16,7.616666667,29.44,6.4185
80.32083333,75.51,86.45,7.773333333,29.45,6.472
80.385,75.62,86.74,7.93,29.47,6.3115
80.44916667,75.73,87.03,8.086666667,29.49,6.0976
80.51333333,75.83,87.32,8.243333333,29.5,5.7766
80.5775,75.94,87.6,8.4,29.52,5.7766
80.64166667,76.05,87.89,8.556666667,29.54,6.365
80.70583333,76.15,88.18,8.713333333,29.55,6.0976
80.77,76.26,88.47,8.87,29.57,6.0976
80.54833333,76.05,88.16,8.883333333,29.57,5.9371
80.32666667,75.84,87.86,8.896666667,29.57,5.9371
80.105,75.64,87.56,8.91,29.57,5.8836
79.88333333,75.43,87.25,8.923333333,29.57,5.7232
79.66166667,75.22,86.94,8.936666667,29.57,5.4022
79.44,75.01,86.64,8.95,29.56,5.4022
79.21833333,74.8,86.34,8.963333333,29.56,5.0813
78.99666667,74.59,86.03,8.976666667,29.56,4.9208
78.775,74.39,85.72,8.99,29.56,5.2953
78.55333333,74.18,85.42,9.003333333,29.56,5.1883
78.33166667,73.97,85.12,9.016666667,29.56,5.4022
78.11,73.76,84.81,9.03,29.56,6.0976
78.29833333,73.5,83.53,8.616666667,29.56,6.5255
78.48666667,73.23,82.25,8.203333333,29.55,9.6812
78.675,72.97,80.97,7.79,29.55,12.0347
78.86333333,72.7,79.69,7.376666667,29.55,12.5695
79.05166667,72.44,78.41,6.963333333,29.54,12.9439
79.24,72.18,77.13,6.55,29.54,14.3346
79.42833333,71.91,75.85,6.136666667,29.54,16.4206
79.61666667,71.65,74.57,5.723333333,29.53,15.1369
79.805,71.38,73.29,5.31,29.53,16.3671
79.99333333,71.12,72.01,4.896666667,29.53,17.4369
80.18166667,70.85,70.73,4.483333333,29.52,19.2555
80.37,70.59,69.45,4.07,29.52,18.6671
80.31916667,70.88,70.32,4.636666667,29.54,19.4159
80.26833333,71.17,71.18,5.203333333,29.55,20.6461
80.2175,71.46,72.05,5.77,29.57,21.9833
80.16666667,71.75,72.91,6.336666667,29.59,22.4647
80.11583333,72.04,73.78,6.903333333,29.6,19.5229
80.065,72.32,74.65,7.47,29.62,19.1485
80.01416667,72.61,75.51,8.036666667,29.64,18.4531
79.96333333,72.9,76.38,8.603333333,29.65,18.1322
79.9125,73.19,77.24,9.17,29.67,15.8858
79.86166667,73.48,78.11,9.736666667,29.69,14.709
79.81083333,73.77,78.97,10.30333333,29.7,15.1904
79.76,74.06,79.84,10.87,29.72,15.7253
79.6825,73.98,80.25,10.89166667,29.72,17.4904
79.605,73.89,80.65,10.91333333,29.73,17.009
79.5275,73.81,81.06,10.935,29.74,16.795
79.45,73.73,81.46,10.95666667,29.74,17.5974
79.3725,73.64,81.87,10.97833333,29.74,18.0787
79.295,73.56,82.28,11,29.75,17.8113
79.2175,73.48,82.68,11.02166667,29.76,17.3834
79.14,73.39,83.09,11.04333333,29.76,17.5439
79.0625,73.31,83.49,11.065,29.76,17.3299
78.985,73.23,83.9,11.08666667,29.77,17.5439
78.9075,73.14,84.3,11.10833333,29.78,16.5276
78.83,73.06,84.71,11.13,29.78,15.9927
78.76916667,73.15,84.78,10.77916667,29.77,16.7416
78.70833333,73.24,84.84,10.42833333,29.75,16.4206
78.6475,73.32,84.91,10.0775,29.74,16.6881
78.58666667,73.41,84.98,9.726666667,29.73,14.1742
78.52583333,73.5,85.05,9.375833333,29.71,11.9277
78.465,73.59,85.12,9.025,29.7,10.6975
78.40416667,73.68,85.18,8.674166667,29.69,10.0556
78.34333333,73.77,85.25,8.323333333,29.67,8.9324
78.2825,73.86,85.32,7.9725,29.66,8.665
78.22166667,73.94,85.38,7.621666667,29.65,8.5045
78.16083333,74.03,85.45,7.270833333,29.63,7.7022
78.1,74.12,85.52,6.92,29.62,7.7022
78.19083333,73.62,84.3,7.2425,29.65,7.3278
78.28166667,73.12,83.09,7.565,29.69,7.1673
78.3725,72.62,81.88,7.8875,29.72,7.9161
78.46333333,72.13,80.66,8.21,29.76,7.9161
78.55416667,71.63,79.44,8.5325,29.79,7.5952
78.645,71.13,78.23,8.855,29.83,7.5417
78.73583333,70.63,77.02,9.1775,29.86,7.3813
78.82666667,70.13,75.8,9.5,29.89,6.9534
78.9175,69.64,74.58,9.8225,29.93,7.3813
79.00833333,69.14,73.37,10.145,29.96,6.9534
79.09916667,68.64,72.16,10.4675,30,6.9534
79.19,68.14,70.94,10.79,30.03,6.8999
79.15583333,68.12,71.04,10.64916667,29.99,6.9534
79.12166667,68.11,71.13,10.50833333,29.95,6.6859
79.0875,68.1,71.23,10.3675,29.92,7.0603
79.05333333,68.08,71.32,10.22666667,29.88,6.6324
79.01916667,68.06,71.42,10.08583333,29.84,6.258
78.985,68.05,71.52,9.945,29.8,6.151
78.95083333,68.04,71.61,9.804166667,29.76,5.9371
78.91666667,68.02,71.71,9.663333333,29.72,6.0976
78.8825,68,71.8,9.5225,29.68,5.9906
78.84833333,67.99,71.9,9.381666667,29.65,5.7766
78.81416667,67.97,71.99,9.240833333,29.61,5.5092
78.78,67.96,72.09,9.1,29.57,5.6162
78.60333333,68.02,72.61,9.083333333,29.53,5.9371
78.42666667,68.09,73.14,9.066666667,29.5,5.7766
78.25,68.15,73.66,9.05,29.46,5.6162
78.07333333,68.22,74.19,9.033333333,29.42,5.6697
77.89666667,68.28,74.71,9.016666667,29.39,5.5627
77.72,68.34,75.24,9,29.35,5.6162
77.54333333,68.41,75.76,8.983333333,29.31,5.5627
77.36666667,68.47,76.28,8.966666667,29.28,5.5627
77.19,68.54,76.81,8.95,29.24,5.4557
77.01333333,68.6,77.33,8.933333333,29.2,5.5092
76.83666667,68.67,77.86,8.916666667,29.17,5.1348
76.66,68.73,78.38,8.9,29.13,5.1348
76.66833333,68.79,78.35,8.738333333,29.21,5.4557
76.67666667,68.85,78.32,8.576666667,29.29,5.2953
76.685,68.9,78.29,8.415,29.38,4.9208
76.69333333,68.96,78.26,8.253333333,29.46,4.9743
76.70166667,69.02,78.23,8.091666667,29.54,4.8674
76.71,69.08,78.2,7.93,29.62,4.7069
76.71833333,69.14,78.18,7.768333333,29.7,4.8674
76.72666667,69.2,78.15,7.606666667,29.78,4.7069
76.735,69.26,78.12,7.445,29.86,4.7604
76.74333333,69.31,78.09,7.283333333,29.95,5.1883
76.75166667,69.37,78.06,7.121666667,30.03,4.4929
76.76,69.43,78.03,6.96,30.11,5.1348
77.20833333,69.49,77.16,7.281666667,30.04,6.365
77.65666667,69.55,76.29,7.603333333,29.96,9.0929
78.105,69.62,75.41,7.925,29.89,9.1998
78.55333333,69.68,74.54,8.246666667,29.82,11.2324
79.00166667,69.74,73.67,8.568333333,29.75,11.0719
79.45,69.8,72.8,8.89,29.67,11.4998
79.89833333,69.86,71.93,9.211666667,29.6,11.8207
80.34666667,69.92,71.06,9.533333333,29.53,12.623
80.795,69.98,70.18,9.855,29.46,14.0672
81.24333333,70.05,69.31,10.17666667,29.38,14.0672
81.69166667,70.11,68.44,10.49833333,29.31,15.2974
82.14,70.17,67.57,10.82,29.24,16.5276
82.46583333,70.26,67.13,10.25583333,29.26,17.3834
82.79166667,70.35,66.69,9.691666667,29.28,18.0252
83.1175,70.44,66.25,9.1275,29.31,18.7206
83.44333333,70.53,65.81,8.563333333,29.33,18.5066
83.76916667,70.62,65.37,7.999166667,29.35,18.5601
84.095,70.71,64.93,7.435,29.38,16.8485
84.42083333,70.8,64.49,6.870833333,29.4,15.8323
84.74666667,70.89,64.05,6.306666667,29.42,16.0462
85.0725,70.98,63.61,5.7425,29.44,15.5648
85.39833333,71.07,63.17,5.178333333,29.46,15.4044
85.72416667,71.16,62.73,4.614166667,29.49,15.6718
86.05,71.25,62.29,4.05,29.51,15.3509
85.7375,71.33,62.68,4.299166667,29.51,16.6881
85.425,71.41,63.07,4.548333333,29.5,17.5439
85.1125,71.49,63.46,4.7975,29.5,17.116
84.8,71.57,63.85,5.046666667,29.49,17.9183
84.4875,71.65,64.24,5.295833333,29.48,17.8648
84.175,71.72,64.63,5.545,29.48,18.4531
83.8625,71.8,65.02,5.794166667,29.48,17.3834
83.55,71.88,65.41,6.043333333,29.47,16.8485
83.2375,71.96,65.8,6.2925,29.46,16.3137
82.925,72.04,66.19,6.541666667,29.46,17.3834
82.6125,72.12,66.58,6.790833333,29.46,16.2067
82.3,72.2,66.97,7.04,29.45,15.4044
82.27416667,72.16,67.54,6.6225,29.44,13.6393
82.24833333,72.12,68.11,6.205,29.42,14.2811
82.2225,72.08,68.68,5.7875,29.4,13.9067
82.19666667,72.04,69.25,5.37,29.39,12.5695
82.17083333,72,69.82,4.9525,29.38,11.1789
82.145,71.96,70.38,4.535,29.36,9.0929
82.11916667,71.92,70.95,4.1175,29.34,7.9161
82.09333333,71.88,71.52,3.7,29.33,7.1673
82.0675,71.84,72.09,3.2825,29.32,7.4882
82.04166667,71.8,72.66,2.865,29.3,7.4882
82.01583333,71.76,73.23,2.4475,29.28,7.4882
81.99,71.72,73.8,2.03,29.27,8.451
81.56083333,71.87,75.11,2.6125,29.36,8.451
81.13166667,72.03,76.43,3.195,29.46,8.1836
80.7025,72.18,77.74,3.7775,29.55,7.9696
80.27333333,72.33,79.05,4.36,29.65,8.1836
79.84416667,72.49,80.37,4.9425,29.74,7.8092
79.415,72.64,81.68,5.525,29.84,8.0766
78.98583333,72.79,82.99,6.1075,29.93,8.0766
78.55666667,72.95,84.31,6.69,30.02,7.5417
78.1275,73.1,85.62,7.2725,30.12,7.5952
77.69833333,73.25,86.93,7.855,30.21,7.8626
77.26916667,73.41,88.25,8.4375,30.31,7.7557
76.84,73.56,89.56,9.02,30.4,7.8092
76.81166667,73.45,89.58,8.5975,30.33,7.7557
76.78333333,73.33,89.59,8.175,30.25,7.3278
76.755,73.22,89.61,7.7525,30.18,7.3813
76.72666667,73.1,89.63,7.33,30.11,7.2208
